,LLOC,DELTASPIKE-1307,DELTASPIKE-1303,DELTASPIKE-1282,DELTASPIKE-1299,DELTASPIKE-1278,DELTASPIKE-1302,DELTASPIKE-1296,DELTASPIKE-1281,DELTASPIKE-1287,DELTASPIKE-1272,DELTASPIKE-1294,DELTASPIKE-1256,DELTASPIKE-1249,DELTASPIKE-1230,DELTASPIKE-1242
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/injection/InjectionAwareApplicationWrapper.java,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/injection/ManagedArtifactResolver.java,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/injection/RequestDependentBeanStorage.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/injection/ValidatorWrapper.java,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/message/DefaultJsfMessage.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/message/FacesMessageEntry.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/message/JsfAwareLocaleResolver.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/message/JsfMessageBundleInvocationHandler.java,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/message/JsfMessageProducer.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/message/JsfMessageResolver.java,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/navigation/DeltaSpikeNavigationHandler.java,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/navigation/DeltaSpikeNavigationHandlerWrapper.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/navigation/NavigationHandlerAwareApplication.java,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/resource/DeltaSpikeResource.java,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/resource/DeltaSpikeResourceHandler.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/security/AccessDeniedExceptionBroadcaster.java,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/security/SecurityAwareViewHandler.java,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/security/ViewRootAccessHandler.java,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/token/DoubleSubmitAwarePhaseListener.java,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/token/PostRequestTokenManager.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/token/PostRequestTokenMarker.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/util/ClientWindowHelper.java,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/util/JsfUtils.java,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/util/RequestParameter.java,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/util/SecurityUtils.java,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/util/SharedStringBuilder.java,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/util/ViewConfigUtils.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/util/ViewControllerUtils.java,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/view/DeltaSpikeViewHandler.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/component/token/PostRequestTokenComponent.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/component/token/RequestTokenHtmlRenderer.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/component/window/DisableClientWindowComponent.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/component/window/DisableClientWindowHtmlRenderer.java,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/component/window/WindowIdComponent.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/component/window/WindowIdHtmlRenderer.java,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/AbstractConfigNode.java,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/AbstractPathConfigDescriptor.java,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/DefaultConfigNodeConverter.java,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/DefaultErrorViewAwareExceptionHandlerWrapper.java,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/DefaultFolderConfigDescriptor.java,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/DefaultViewConfigInheritanceStrategy.java,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/DefaultViewConfigResolver.java,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/DefaultViewPathConfigDescriptor.java,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/FolderConfigNode.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/PageViewConfigNode.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/ViewConfigExtension.java,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/ViewConfigPathValidator.java,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/ViewConfigResolverProducer.java,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/ViewControllerActionListener.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/exception/control/BridgeExceptionHandlerWrapper.java,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/injection/proxy/ConverterAndValidatorProxyExtension.java,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/injection/proxy/ConverterAndValidatorProxyFactory.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/injection/proxy/ConverterInvocationHandler.java,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/injection/proxy/DefaultPartialStateHolder.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/injection/proxy/ValidatorInvocationHandler.java,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/action/DeltaSpikeActionListener.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/phase/AfterPhaseBinding.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/phase/BeforePhaseBinding.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/phase/DeltaSpikePhaseListener.java,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/phase/JsfRequestLifecycleBroadcaster.java,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/phase/JsfRequestLifecyclePhaseListener.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/phase/WindowMetaData.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/DeltaSpikeExternalContextWrapper.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/DeltaSpikeFacesContextFactory.java,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/DeltaSpikeFacesContextWrapper.java,183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/DeltaSpikeLifecycleFactoryWrapper.java,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/DeltaSpikeLifecycleWrapper.java,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/JsfClientWindowAwareLifecycleWrapper.java,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/JsfRequestBroadcaster.java,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/system/JsfSystemEventBroadcaster.java,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/mapped/Jsf2BeanWrapper.java,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/mapped/MappedJsf2ScopeExtension.java,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/view/ViewScopedContext.java,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/view/ViewScopedExtension.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/viewaccess/ViewAccessScopedAwareNavigationHandler.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/ClientWindowAdapter.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/DefaultClientWindow.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/JsfWindowContextQuotaHandler.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/navigation/DefaultNavigationParameterContext.java,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/navigation/DefaultNavigationParameterStrategy.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/navigation/DefaultViewNavigationHandler.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/navigation/NavigationCaseMapWrapper.java,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/navigation/NavigationParameterInterceptor.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/navigation/NavigationParameterListInterceptor.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/config/view/navigation/ViewConfigAwareNavigationHandler.java,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/AbstractClientWindowStrategy.java,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/ClientSideWindowStrategy.java,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/DelegatedWindowStrategy.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/LazyWindowStrategy.java,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/scope/window/strategy/NoneWindowStrategy.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/util/NamingConventionUtils.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/util/ValueExpressionEvaluationInputStream.java,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/api/config/JsfModuleConfig.java,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/api/literal/FolderLiteral.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/api/literal/ViewLiteral.java,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/api/message/JsfMessage.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/api/config/base/JsfBaseConfig.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/api/config/view/Folder.java,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/api/config/view/View.java,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/api/listener/phase/AfterPhase.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/api/listener/phase/BeforePhase.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/api/listener/phase/JsfPhaseId.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/api/listener/phase/JsfPhaseListener.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/spi/scope/window/ClientWindow.java,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/spi/scope/window/ClientWindowConfig.java,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/spi/scope/window/DefaultClientWindowConfig.java,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/jsf/api/src/main/java/org/apache/deltaspike/jsf/spi/config/view/navigation/NavigationParameterStrategy.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/impl-asm5/src/main/java/org/apache/deltaspike/proxy/impl/AsmDeltaSpikeProxyClassGenerator.java,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/impl-asm5/src/main/java/org/apache/deltaspike/proxy/impl/CopyAnnotationVisitorAdapter.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/api/DeltaSpikeProxyContextualLifecycle.java,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/api/DeltaSpikeProxyFactory.java,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/api/EnableInterceptors.java,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/spi/DeltaSpikeProxy.java,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/spi/DeltaSpikeProxyClassGenerator.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/spi/DeltaSpikeProxyClassGeneratorHolder.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/util/EnableInterceptorsInterceptor.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/util/EnableInterceptorsProxyFactory.java,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/spi/invocation/DeltaSpikeProxyInterceptorLookup.java,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/spi/invocation/DeltaSpikeProxyInvocationContext.java,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/spi/invocation/DeltaSpikeProxyInvocationHandler.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/proxy/api/src/main/java/org/apache/deltaspike/proxy/spi/invocation/DeltaSpikeProxyInvocationWrapperException.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/config/ServletConfigListener.java,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/config/ServletConfigSource.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/event/EventBridgeContextListener.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/event/EventBridgeFilter.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/event/EventBridgeSessionListener.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/event/EventBroadcaster.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/produce/RequestResponseHolder.java,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/produce/RequestResponseHolderFilter.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/produce/RequestResponseHolderListener.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/produce/ServletContextHolder.java,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/produce/ServletContextHolderListener.java,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/produce/ServletObjectProducer.java,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/servlet/api/src/main/java/org/apache/deltaspike/servlet/api/resourceloader/WebResourceProvider.java,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/jsf/MockedJsf2TestContainer.java,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/jsf/MockedJsfTestContainerAdapter.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/jsf/MyFacesContainerAdapter.java,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/jsf/MyFacesContainerPerTestMethodAdapter.java,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/jsf/MyFacesTestBaseConfig.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/mock/AbstractMockManager.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/mock/BeanCacheKey.java,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/mock/DefaultMockFilter.java,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/mock/MockAwareInjectionTargetWrapper.java,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/mock/MockAwareProducerWrapper.java,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/mock/MockExtension.java,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/mock/SimpleApplicationMockManager.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/mock/SimpleMockManager.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/request/ContextControlDecorator.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/transaction/TransactionStatementDecoratorFactory.java,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/impl/src/main/java/org/apache/deltaspike/testcontrol/impl/validation/StandardContextTestControlValidator.java,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/api/TestControl.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/spi/ExternalContainer.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
